UNIX_TS,CWE,DWE,FRE,HPE,WOE,CDE,Month,HTE
0.7054844,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.10395622,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.13763809,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.47062874,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.3789463,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.29616928,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.71878624,1.0,1.0,1.0,0.0,0.0,1.0,0.72727275,1.0
0.26066017,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.45344353,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.8854809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3649006,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.120967865,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.5737858,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.2157898,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.9307518,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.28326607,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.16041374,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.028486252,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.05246353,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.7166157,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.4919777,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.24461937,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.7357979,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.6416607,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.0130729675,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.62670326,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.69989204,0.0,1.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.15653229,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.52931404,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.6793957,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.3426361,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.32648277,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.73117447,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.31877518,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.9067192,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.9130535,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.75086975,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.06445122,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.6931534,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.59376526,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.74453163,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.58794403,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.09744835,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.42535782,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.1800518,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.59171104,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.67733955,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.8056164,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.02928543,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.35628128,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.40560532,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.56088257,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.84043884,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.59890366,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.9883518,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.6471405,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.15538979,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.42507172,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.45064735,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.4287262,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.8199463,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.45915413,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.62950134,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.6533642,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.67163277,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.8309078,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.77947044,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.7306614,0.0,1.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.7401371,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.8336468,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.5168686,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.7390518,1.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.34566307,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.7226696,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.87389374,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.14562988,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.9453659,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.4247856,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.9373169,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.3864231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9227028,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.15310669,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.36821175,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.7413349,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.059713364,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.15099525,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.2532406,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.2562065,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.11771393,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.26522827,0.0,1.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.52023506,0.0,1.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.21556091,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.9301243,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.31951714,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.9507332,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.53079605,1.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.41479492,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.94490814,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.81674767,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.23833847,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.86481667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.52617264,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.8961563,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6396637,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.71393394,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.57909393,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.95004654,1.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.4877529,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.8575096,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0
0.056173325,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.7275772,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.31289482,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.84300804,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2739048,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.8536835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.20911026,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.9618645,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.5986748,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.39664268,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.2659111,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.36621475,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.7618866,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.17988205,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.6715183,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.8288498,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.27481842,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.5289707,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.34081078,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.16783714,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.076553345,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.07946396,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.691555,0.0,0.0,1.0,0.0,0.0,1.0,0.6363636,1.0
0.92658424,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.6608429,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.5025406,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.7810116,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.87052345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.6452007,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.350914,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.5580845,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.08066368,0.0,1.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.12884521,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.7944851,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.76947975,0.0,0.0,1.0,0.0,0.0,1.0,0.8181819,1.0
0.34943008,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.12633514,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.31991768,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.50704765,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.34280968,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
0.30929756,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.28195572,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.2069397,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.1803379,0.0,0.0,0.0,0.0,1.0,0.0,0.6363636,1.0
0.24364853,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.5228634,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.02648735,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.10018921,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.65867233,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.6450882,0.0,1.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.36427498,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2186451,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.021636963,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.71536255,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.07626724,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.9854412,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.15510559,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.6869869,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.81092644,1.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.7355709,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.95267296,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.8277092,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.57110214,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.36096382,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
0.9908657,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.7002907,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.10817909,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.5366211,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.26613998,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.69275475,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.44356728,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.40480614,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.3551979,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.65359116,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.53559303,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.7170162,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.66677856,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.40178108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.7407074,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.6161423,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.6207104,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.6219654,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.61831284,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.7389374,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.79950905,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.22794914,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.38202858,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.058856964,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.5232048,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.126791,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.54170036,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.8314209,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.9616928,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.5679054,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.21658897,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.7842083,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.7504692,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.24707413,1.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.93086433,1.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.4739952,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.9754505,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.83678436,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.43882942,0.0,0.0,1.0,0.0,1.0,1.0,0.09090909,1.0
0.32722473,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.1665802,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.31894493,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.86236,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.3611908,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
0.08654404,0.0,0.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.97413826,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.13541222,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.90431976,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.12924576,1.0,0.0,0.0,0.0,0.0,0.0,0.5454545,1.0
0.25575066,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.24205017,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.9141388,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.90283585,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.051034927,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.08511734,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.86219025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.573328,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.6903572,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.48621368,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.53707695,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.16749382,0.0,0.0,1.0,0.0,0.0,1.0,0.6363636,1.0
0.96117973,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.06450653,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.0417881,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.17611504,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.41662216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.26197433,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.15961647,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.5126438,0.0,0.0,1.0,0.0,0.0,0.0,0.27272728,1.0
0.43397713,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.045612335,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.35582352,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.041957855,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.6209965,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.12816048,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.010219574,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.06707764,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.85105896,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.57224274,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.5612259,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.04515457,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.8634453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.8280506,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.011360168,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.7326584,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.4382019,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.031341553,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.19067192,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.65810204,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.9929199,0.0,1.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.4262123,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.62179565,0.0,0.0,1.0,0.0,1.0,1.0,0.45454547,1.0
0.5998173,0.0,1.0,1.0,0.0,0.0,0.0,0.45454547,1.0
0.7923145,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.88679504,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.43009567,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.0038223267,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.2690525,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.29771042,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.8766327,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.2873764,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.88308334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.14688492,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.8403244,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.7714195,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.035564423,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.8891926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.35525322,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.044984818,0.0,0.0,1.0,0.0,0.0,0.0,0.36363637,1.0
0.19027138,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.9822445,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.34303665,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.7565212,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.47582245,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.93862915,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.9284687,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.85882187,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.82788086,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.029457092,1.0,0.0,1.0,0.0,1.0,1.0,0.27272728,1.0
0.02734375,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.2555809,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.5692749,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.88142776,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.63098717,0.0,1.0,1.0,0.0,1.0,1.0,0.5454545,1.0
0.39390373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.69618034,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.05902672,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.7058277,0.0,0.0,1.0,0.0,1.0,0.0,0.6363636,1.0
0.14836884,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.08648682,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.3534832,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.779356,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.41319847,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.32847977,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.7759876,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.92572784,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.4702282,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.48735428,0.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.31523514,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.08351898,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.4519043,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.10686684,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.94667816,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.4115982,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.5627098,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.72027016,0.0,0.0,1.0,0.0,0.0,0.0,0.72727275,1.0
0.4195919,0.0,0.0,1.0,0.0,1.0,0.0,0.09090909,1.0
0.26397133,0.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.67585754,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.27510452,1.0,0.0,1.0,0.0,1.0,0.0,0.8181819,1.0
0.012617111,0.0,0.0,1.0,0.0,1.0,0.0,0.27272728,1.0
0.56824684,0.0,0.0,1.0,0.0,0.0,1.0,0.36363637,1.0
0.89535904,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.86624336,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.1414051,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.24256325,0.0,0.0,1.0,0.0,1.0,0.0,0.72727275,1.0
0.8212013,0.0,0.0,1.0,0.0,0.0,0.0,0.9090909,1.0
0.9593525,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.901865,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.3703823,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.6728897,0.0,0.0,1.0,0.0,0.0,0.0,0.6363636,1.0
0.57658195,0.0,0.0,1.0,0.0,1.0,0.0,0.36363637,1.0
0.77918434,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.86966705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
0.32260132,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.95638275,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909,1.0
0.775074,0.0,0.0,1.0,0.0,0.0,0.0,0.8181819,1.0
0.45972443,1.0,0.0,1.0,0.0,0.0,0.0,0.18181819,1.0
0.9611225,0.0,0.0,1.0,0.0,1.0,0.0,0.18181819,1.0
0.16452408,0.0,0.0,1.0,0.0,0.0,0.0,0.5454545,1.0
0.09579277,0.0,0.0,1.0,0.0,1.0,0.0,0.45454547,1.0
0.63806343,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.3460064,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
0.05149269,0.0,0.0,1.0,0.0,1.0,1.0,0.36363637,1.0
0.8200588,0.0,0.0,1.0,0.0,1.0,0.0,0.9090909,1.0
0.4090309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.13112831,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
0.6301861,0.0,0.0,1.0,0.0,1.0,0.0,0.5454545,1.0
